EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MAX,BURO_DAYS_CREDIT_MEAN,CC_AMT_BALANCE_MEAN,CC_AMT_TOTAL_RECEIVABLE_MEAN,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_EMPLOYED,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_UPDATE_MEAN,DAYS_EMPLOYED_PERC,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,CLOSED_DAYS_CREDIT_MIN,ACTIVE_DAYS_CREDIT_MEAN,TARGET,SK_ID_CURR
0.3825018041447388,0.5675937168206742,0.8347649335170741,0.2872340425531915,6.0,-1202.0,161162.39178947368,161188.93136842106,-18412.0,0.0,0.5,-7566.0,0.5,1.0,-1999.0,-406.7,0.41092765587660224,0.75,-1999.0,-1094.0,0.0,424066.0
0.5549467685334323,0.2265068731262381,0.5019643842654895,0.043478260869565216,1.0,-859.5454545454545,2164.734193548387,1602.6062903225807,-17096.0,0.0,0.6363636363636364,-1359.0,0.36363636363636365,1.0,-2813.0,-652.6363636363636,0.07949227889564811,1.0,-2813.0,-214.25,0.0,111556.0
0.511891801533151,0.6077442898030296,0.890059727409696,0.5469253450512459,6.748353579636532,-1119.75,69973.19245514073,69509.32020755051,-15976.0,0.0,0.625,-3943.0,0.375,1.0,-2846.0,-851.375,0.24680771156735104,0.625,-2846.0,-456.0,0.0,286092.0
0.3425288720742255,0.2918181951717679,0.5937909666311494,0.5469253450512459,6.748353579636532,-395.75,69973.19245514073,69509.32020755051,-13099.0,0.0,0.5,-848.0,0.5,1.0,-935.0,-198.5,0.06473776624169784,1.0,-935.0,-67.0,0.0,120657.0
0.3062022983135042,0.5377009714330601,0.5945391220736077,0.25,1.0,-174.0,1517.625,1125.0,-17720.0,0.0,0.0,-2301.0,1.0,1.0,-174.0,-7.0,0.1298532731376975,1.0,-1873.68558269042,-174.0,0.0,195799.0
0.3842068130556564,0.7494133517424985,0.4920722321444756,0.5469253450512459,6.748353579636532,-520.5,69973.19245514073,69509.32020755051,-11040.0,0.0,0.75,-2639.0,0.25,0.75,-840.0,-259.75,0.23903985507246378,0.75,-840.0,-255.0,0.0,361222.0
0.5093530893149707,0.4775207720350079,0.5019643842654895,0.1111111111111111,7.0,-1083.8045250795567,32296.77,32214.892777777775,-23045.0,0.0,0.5859664842294626,-2396.675702924867,0.41022312160375884,1.0,-1764.3609891205892,-542.9676260762652,0.15779704262134678,1.0,-1873.68558269042,-653.2890365080768,0.0,325040.0
0.4956658291397297,0.4421274513561936,0.5019643842654895,0.5469253450512459,0.0,-968.0,0.0,0.0,-16798.0,0.08333333333333333,0.8,-1954.0,0.2,0.5,-1522.0,-627.2,0.11632337182997976,0.5,-1522.0,-215.0,0.0,284102.0
0.7898803468924867,0.5659130796679341,0.5019643842654895,0.5469253450512459,6.748353579636532,-1011.75,69973.19245514073,69509.32020755051,-20695.0,0.0,0.5,-2396.675702924867,0.5,1.0,-1603.0,-554.5,0.15779704262134678,1.0,-1603.0,-1004.5,0.0,159897.0
0.4920600938649263,0.281352656338013,0.5019643842654895,0.5469253450512459,6.748353579636532,-1235.5,69973.19245514073,69509.32020755051,-9972.0,0.6,0.8333333333333334,-1298.0,0.16666666666666666,0.4,-2067.0,-922.8333333333334,0.13016446048937025,0.2,-2067.0,-603.0,0.0,378516.0
0.5585066276769286,0.3667107191394339,0.5019643842654895,0.14285714285714285,19.0,-802.0,49969.17642857142,49636.227857142854,-21462.0,0.2727272727272727,1.0,-2396.675702924867,0.0,0.7272727272727273,-1278.0,-483.1666666666667,0.15779704262134678,0.5454545454545454,-1278.0,-653.2890365080768,0.0,424503.0
0.5093530893149707,0.5651447414958177,0.5019643842654895,0.5469253450512459,6.748353579636532,-1083.8045250795567,69973.19245514073,69509.32020755051,-19746.0,0.0,0.5859664842294626,-6178.0,0.41022312160375884,1.0,-1764.3609891205892,-542.9676260762652,0.31287349336574494,1.0,-1873.68558269042,-653.2890365080768,0.0,382919.0
0.6925590674998008,0.6898692733735727,0.2990073503129227,0.5469253450512459,0.0,-1558.25,0.0,0.0,-14570.0,0.125,0.75,-3541.0,0.25,0.875,-2463.0,-1114.5,0.24303363074811257,0.875,-2463.0,-516.0,0.0,438502.0
0.646329897706246,0.6798596902089087,0.2669279259905281,0.5469253450512459,6.748353579636532,-1701.0,69973.19245514073,69509.32020755051,-13958.0,0.0,0.6666666666666666,-2440.0,0.3333333333333333,1.0,-2407.0,-587.3333333333334,0.1748101447198739,1.0,-2407.0,-879.0,0.0,154762.0
0.5867400085415683,0.4720841737865462,0.5517927017783226,0.5469253450512459,6.748353579636532,-542.6666666666666,69973.19245514073,69509.32020755051,-11175.0,0.0,0.6666666666666666,-783.0,0.3333333333333333,1.0,-741.0,-300.0,0.07006711409395973,1.0,-741.0,-353.0,0.0,123258.0
0.324891229465852,0.7757367841085786,0.5019643842654895,0.5469253450512459,6.748353579636532,-118.33333333333333,69973.19245514073,69509.32020755051,-14387.0,0.0,0.3333333333333333,-329.0,0.6666666666666666,1.0,-149.0,-51.333333333333336,0.022867866824216307,1.0,-149.0,-103.0,0.0,316627.0
0.5093530893149707,0.2650475600360688,0.5019643842654895,0.5469253450512459,6.748353579636532,-1083.8045250795567,69973.19245514073,69509.32020755051,-9337.0,0.0,0.5859664842294626,-744.0,0.41022312160375884,1.0,-1764.3609891205892,-542.9676260762652,0.0796829816857663,1.0,-1873.68558269042,-653.2890365080768,0.0,134391.0
0.5093530893149707,0.5597955289917338,0.5019643842654895,0.5469253450512459,6.748353579636532,-1083.8045250795567,69973.19245514073,69509.32020755051,-12720.0,0.11141618910840204,0.5859664842294626,-3619.0,0.41022312160375884,0.8736544929967072,-1764.3609891205892,-542.9676260762652,0.2845125786163522,0.7444985015808884,-1873.68558269042,-653.2890365080768,0.0,248703.0
0.4794489811780563,0.6402118917588224,0.8397843143434517,0.5469253450512459,6.748353579636532,-195.0,69973.19245514073,69509.32020755051,-14964.0,0.0,0.0,-2388.0,1.0,1.0,-195.0,-65.0,0.1595829991980754,1.0,-1873.68558269042,-195.0,0.0,196939.0
0.5867400085415683,0.5110158952657367,0.4048847173376581,0.5469253450512459,6.748353579636532,-1127.0,69973.19245514073,69509.32020755051,-11680.0,0.125,0.625,-568.0,0.375,0.875,-2779.0,-669.625,0.04863013698630137,0.875,-2779.0,-661.3333333333334,0.0,196513.0
0.1317701325313814,0.5718500003778979,0.2281869209940157,0.5469253450512459,6.748353579636532,-1579.0,69973.19245514073,69509.32020755051,-12893.0,0.11141618910840204,0.6923076923076923,-1456.0,0.3076923076923077,0.8736544929967072,-2857.0,-1023.6153846153846,0.11292949662607617,0.7444985015808884,-2465.0,-1058.0,1.0,210863.0
0.5602843280409464,0.7630599736275052,0.573774123646221,0.5469253450512459,6.748353579636532,-740.25,69973.19245514073,69509.32020755051,-19607.0,0.2727272727272727,0.75,-7875.0,0.25,0.7272727272727273,-875.0,-289.75,0.4016422706176366,0.2727272727272727,-875.0,-476.0,0.0,138523.0
0.4489622731076524,0.5529247106294252,0.5019643842654895,0.5469253450512459,6.748353579636532,-558.0,69973.19245514073,69509.32020755051,-16596.0,0.2,0.7142857142857143,-8817.0,0.2857142857142857,0.8,-1540.0,-144.57142857142858,0.5312725958062183,0.6666666666666666,-1540.0,-292.0,0.0,348642.0
0.7544061731797895,0.5246594275674267,0.5019643842654895,0.5469253450512459,6.748353579636532,-1083.8045250795567,69973.19245514073,69509.32020755051,-14878.0,0.11141618910840204,0.5859664842294626,-254.0,0.41022312160375884,0.8736544929967072,-1764.3609891205892,-542.9676260762652,0.01707218712192499,0.7444985015808884,-1873.68558269042,-653.2890365080768,0.0,260327.0
0.1519345490496476,0.6534536193198112,0.7331179978034345,0.5469253450512459,6.748353579636532,-777.0,69973.19245514073,69509.32020755051,-14023.0,0.3333333333333333,0.5833333333333334,-773.0,0.4166666666666667,0.4444444444444444,-2874.0,-361.6666666666667,0.05512372530842188,0.3333333333333333,-2874.0,-216.0,0.0,239803.0
0.5226973172821112,0.2948461495805552,0.5019643842654895,0.5469253450512459,6.748353579636532,-1326.2307692307693,69973.19245514073,69509.32020755051,-20269.0,0.3333333333333333,0.8461538461538461,-2396.675702924867,0.15384615384615385,0.6666666666666666,-2656.0,-516.2307692307693,0.15779704262134678,0.6666666666666666,-2656.0,-201.0,0.0,387023.0
0.4031416766587513,0.3228673544985046,0.5019643842654895,0.875,6.0,-2083.1428571428573,155494.00125,153051.260625,-21938.0,0.3333333333333333,0.5714285714285714,-2396.675702924867,0.42857142857142855,0.6666666666666666,-2833.0,-853.5714285714286,0.15779704262134678,0.3333333333333333,-2833.0,-1749.3333333333333,0.0,220737.0
0.4507472818545589,0.7327258476069474,0.5019643842654895,0.5469253450512459,6.748353579636532,-780.0,69973.19245514073,69509.32020755051,-23021.0,0.0,0.5,-2396.675702924867,0.5,1.0,-1491.0,-357.5,0.15779704262134678,0.6666666666666666,-1491.0,-69.0,0.0,392245.0
0.5093530893149707,0.1157590817449902,0.1663078064744509,0.5469253450512459,0.0,-1083.8045250795567,0.0,0.0,-9590.0,0.2,0.5859664842294626,-2128.0,0.41022312160375884,0.8,-1764.3609891205892,-542.9676260762652,0.22189781021897811,0.6,-1873.68558269042,-653.2890365080768,1.0,338299.0
0.1301285429480269,0.6837829205874187,0.4008125980087475,0.5469253450512459,6.748353579636532,-935.8333333333334,69973.19245514073,69509.32020755051,-16956.0,0.3076923076923077,0.5,-3702.0,0.5,0.6923076923076923,-1481.0,-241.5,0.21832979476291578,0.5384615384615384,-1481.0,-964.6666666666666,0.0,347353.0
0.3170317785834444,0.0486525757897778,0.5019643842654895,0.5469253450512459,6.748353579636532,-259.25,69973.19245514073,69509.32020755051,-11420.0,0.5,0.0,-743.0,1.0,0.5,-393.0,-27.5,0.06506129597197899,0.5,-1873.68558269042,-259.25,1.0,129426.0
0.6594055320683344,0.5184006074145391,0.5019643842654895,0.5469253450512459,0.0,-1264.6153846153845,0.0,0.0,-19828.0,0.0,0.9230769230769231,-3238.0,0.07692307692307693,1.0,-2781.0,-773.1538461538462,0.1633044179947549,1.0,-2781.0,-219.0,0.0,257694.0
0.475849908720221,0.6318798514022417,0.3999361530547749,0.5469253450512459,6.748353579636532,-759.3333333333334,69973.19245514073,69509.32020755051,-11833.0,0.0,0.6666666666666666,-1659.0,0.3333333333333333,1.0,-1251.0,-265.0,0.14020113242626553,1.0,-678.0,-1251.0,0.0,450086.0
0.5093530893149707,0.6883936022512458,0.5019643842654895,0.5469253450512459,6.748353579636532,-1275.4285714285713,69973.19245514073,69509.32020755051,-20893.0,0.125,0.42857142857142855,-2396.675702924867,0.5714285714285714,0.75,-2616.0,-720.1428571428571,0.15779704262134678,0.5,-2616.0,-547.25,0.0,333937.0
0.3589512285783967,0.3391351766587919,0.5019643842654895,0.1111111111111111,51.0,-1204.6666666666667,195581.77000000002,195171.14500000002,-15588.0,0.14285714285714285,0.6666666666666666,-215.0,0.3333333333333333,0.8571428571428571,-2811.0,-870.0,0.013792661021298435,0.2857142857142857,-2811.0,-459.0,0.0,138400.0
0.2340151665320674,0.7834279437583854,0.5019643842654895,0.5469253450512459,6.748353579636532,-1637.0,69973.19245514073,69509.32020755051,-15274.0,0.1111111111111111,0.625,-1413.0,0.375,0.8888888888888888,-2904.0,-599.875,0.09251014796386016,0.6666666666666666,-2904.0,-1499.3333333333333,0.0,217450.0
0.4031416766587513,0.7479197144623475,0.5019643842654895,0.5469253450512459,6.748353579636532,-339.25,69973.19245514073,69509.32020755051,-18114.0,0.25,0.5,-11342.0,0.5,0.75,-776.0,-185.5,0.6261455228000442,0.75,-776.0,-101.5,0.0,114666.0
0.6058362647264226,0.3299975832132819,0.5019643842654895,0.5469253450512459,6.748353579636532,-1074.0,69973.19245514073,69509.32020755051,-22111.0,0.0,0.6428571428571429,-2396.675702924867,0.35714285714285715,1.0,-2530.0,-623.8571428571429,0.15779704262134678,0.38461538461538464,-2530.0,-533.4,0.0,124477.0
0.6706517530862718,0.5716840181170981,0.4264432600499283,0.0,2.0,-646.4,15533.488285714286,15613.068857142858,-12430.0,0.0,0.4,-405.0,0.6,1.0,-1082.0,-177.4,0.03258246178600161,1.0,-794.0,-653.0,0.0,226744.0
0.5902333386185574,0.6158305455042848,0.5019643842654895,0.5469253450512459,6.748353579636532,-627.5714285714286,69973.19245514073,69509.32020755051,-11056.0,0.25,1.0,-1682.0,0.0,0.75,-1181.0,-453.0,0.15213458755426917,0.5,-1181.0,-653.2890365080768,0.0,385915.0
0.5531646987710016,0.3754526358645565,0.5087199036011677,0.5469253450512459,6.748353579636532,-641.5,69973.19245514073,69509.32020755051,-13813.0,0.0,0.25,-105.0,0.75,1.0,-878.0,-89.0,0.007601534786071093,1.0,-673.0,-631.0,0.0,140623.0
0.3656165070113335,0.2746462552988685,0.6508408237572043,0.5469253450512459,6.748353579636532,-283.42857142857144,69973.19245514073,69509.32020755051,-19315.0,0.0,0.42857142857142855,-696.0,0.5714285714285714,1.0,-617.0,-93.42857142857143,0.036034170333937354,1.0,-388.0,-276.5,0.0,143312.0
0.5093530893149707,0.6933672237412807,0.5019643842654895,0.5469253450512459,6.748353579636532,-2141.0,69973.19245514073,69509.32020755051,-13450.0,0.0,1.0,-955.0,0.0,1.0,-2716.0,-1612.5,0.07100371747211896,1.0,-2716.0,-653.2890365080768,0.0,185990.0
0.3996756156233169,0.514064494671711,0.5019643842654895,0.0,7.0,-1531.6363636363637,18378.195,17926.2975,-14794.0,0.1,0.6363636363636364,-4090.0,0.36363636363636365,0.9,-2827.0,-605.7272727272727,0.27646343112072463,0.3,-2577.0,-1160.25,0.0,342478.0
0.1745642655572634,0.6026238850939697,0.3087355724050097,0.5469253450512459,6.748353579636532,-40.0,69973.19245514073,69509.32020755051,-9600.0,0.2222222222222222,0.0,-686.0,1.0,0.7777777777777778,-40.0,-7.5,0.07145833333333333,0.6666666666666666,-1873.68558269042,-40.0,0.0,112205.0
0.6577838002083306,0.4793760610586039,0.6890065500961741,0.5469253450512459,6.748353579636532,-1484.3333333333333,69973.19245514073,69509.32020755051,-17861.0,0.4,1.0,-4384.0,0.0,0.6,-2878.0,-1124.6666666666667,0.24545098258776105,0.4,-2878.0,-653.2890365080768,0.0,391797.0
0.4294236843421945,0.5490619673913499,0.2613390769629597,0.5469253450512459,6.748353579636532,-1838.75,69973.19245514073,69509.32020755051,-10046.0,0.0,1.0,-703.0,0.0,1.0,-2230.0,-818.0,0.06997810073661159,1.0,-2230.0,-653.2890365080768,0.0,189277.0
0.5093530893149707,0.2278736954377937,0.5019643842654895,0.5469253450512459,6.748353579636532,-1083.8045250795567,69973.19245514073,69509.32020755051,-15495.0,0.0,0.5859664842294626,-1697.0,0.41022312160375884,1.0,-1764.3609891205892,-542.9676260762652,0.10951919974185222,0.42857142857142855,-1873.68558269042,-653.2890365080768,0.0,381102.0
0.5093530893149707,0.7310781502119575,0.3904353946116438,0.7619047619047619,10.0,-844.5555555555555,118959.75964285716,118030.72392857143,-15622.0,0.0,0.6666666666666666,-614.0,0.3333333333333333,1.0,-2194.0,-345.3333333333333,0.03930354628088593,1.0,-2194.0,-583.3333333333334,1.0,419728.0
0.1385128770585923,0.4283464444276688,0.4311305554577116,0.5469253450512459,6.748353579636532,-673.4,69973.19245514073,69509.32020755051,-9717.0,0.0,0.4,-757.0,0.6,1.0,-1226.0,-43.0,0.07790470309766388,0.5,-1226.0,-326.0,0.0,154621.0
0.4083588531230431,0.7387460298766073,0.7204716858075443,0.5469253450512459,6.748353579636532,-873.6666666666666,69973.19245514073,69509.32020755051,-12625.0,0.11141618910840204,0.6666666666666666,-968.0,0.3333333333333333,0.8736544929967072,-1123.0,-414.3333333333333,0.07667326732673267,0.7444985015808884,-1123.0,-375.0,0.0,434335.0
0.7557400501752248,0.5964391699519216,0.6426093009507727,0.5469253450512459,0.0,-1138.0,0.0,0.0,-19566.0,0.0,0.5,-1970.0,0.5,1.0,-1785.0,-714.5,0.10068486149442911,0.8333333333333334,-1785.0,-491.0,0.0,430775.0
0.5262949398096192,0.0450903915540725,0.5019643842654895,0.5469253450512459,6.748353579636532,-1259.25,69973.19245514073,69509.32020755051,-21258.0,0.16666666666666666,0.75,-2396.675702924867,0.25,0.8333333333333334,-2031.0,-854.625,0.15779704262134678,0.5,-2031.0,-545.5,0.0,184461.0
0.7675231046555077,0.6275304354888024,0.5019643842654895,0.5469253450512459,6.748353579636532,-1644.3333333333333,69973.19245514073,69509.32020755051,-12220.0,0.3333333333333333,0.3333333333333333,-259.0,0.6666666666666666,0.6666666666666666,-2562.0,-818.6666666666666,0.021194762684124385,0.6666666666666666,-2562.0,-1185.5,0.0,112836.0
0.8256357449717892,0.6352254835852345,0.6420955207129354,0.5469253450512459,6.748353579636532,-1083.8045250795567,69973.19245514073,69509.32020755051,-12326.0,0.0,0.5859664842294626,-118.0,0.41022312160375884,1.0,-1764.3609891205892,-542.9676260762652,0.009573259776083077,1.0,-1873.68558269042,-653.2890365080768,0.0,430776.0
0.5673792367572691,0.6041101256702387,0.5019643842654895,0.5469253450512459,6.748353579636532,-721.5,69973.19245514073,69509.32020755051,-21289.0,0.0,0.5,-2396.675702924867,0.5,1.0,-804.0,-263.0,0.15779704262134678,0.6666666666666666,-639.0,-804.0,0.0,326460.0
0.5298898341969072,0.7143774586334272,0.3152569009145328,0.5469253450512459,6.748353579636532,-1918.3846153846155,69973.19245514073,69509.32020755051,-15250.0,0.2,0.6923076923076923,-2479.0,0.3076923076923077,0.8,-2568.0,-861.9230769230769,0.16255737704918033,0.4,-2568.0,-2247.0,0.0,346102.0
0.6212263380626669,0.3312849371997635,0.5019643842654895,0.5469253450512459,6.748353579636532,-768.0,69973.19245514073,69509.32020755051,-21940.0,0.0,0.3333333333333333,-2396.675702924867,0.6666666666666666,1.0,-1568.0,-489.0,0.15779704262134678,1.0,-557.0,-873.5,0.0,242969.0
0.4866531565147181,0.6245355143357533,0.5019643842654895,0.5469253450512459,0.0,-462.0,0.0,0.0,-21186.0,0.0,0.0,-2396.675702924867,1.0,1.0,-462.0,-26.0,0.15779704262134678,0.75,-1873.68558269042,-462.0,0.0,125751.0
0.5424451438613613,0.6565223429478028,0.6413333881390662,0.5469253450512459,6.748353579636532,-963.6,69973.19245514073,69509.32020755051,-15494.0,0.0,0.4,-7472.0,0.6,1.0,-1348.0,-357.6,0.48225119401058475,1.0,-1348.0,-768.6666666666666,0.0,311860.0
